Country or Area,Element,Year,Unit,Value,Value Footnotes
Low Income Food Deficit Countries,Production,2003.0,t,24221.57,
Low Income Food Deficit Countries,Production,2002.0,t,22771.72,
Low Income Food Deficit Countries,Production,2001.0,t,22446.29,
Low Income Food Deficit Countries,Production,2000.0,t,20564.88,
Low Income Food Deficit Countries,Production,1999.0,t,16150.15,
Low Income Food Deficit Countries,Production,1998.0,t,14572.5,
Low Income Food Deficit Countries,Production,1997.0,t,16718.59,
Low Income Food Deficit Countries,Production,1996.0,t,16628.99,
Low Income Food Deficit Countries,Production,1995.0,t,15585.02,
Low Income Food Deficit Countries,Production,1994.0,t,14408.88,
Low Income Food Deficit Countries,Production,1993.0,t,14366.88,
Low Income Food Deficit Countries,Production,1992.0,t,12416.32,
Low Income Food Deficit Countries,Production,1991.0,t,12517.22,
Low Income Food Deficit Countries,Production,1990.0,t,12123.0,
Low Income Food Deficit Countries,Production,1989.0,t,12910.0,
Low Income Food Deficit Countries,Production,1988.0,t,10740.0,
Low Income Food Deficit Countries,Production,1987.0,t,11500.0,
Low Income Food Deficit Countries,Production,1986.0,t,11420.0,
Low Income Food Deficit Countries,Production,1985.0,t,11730.0,
Low Income Food Deficit Countries,Production,1984.0,t,11010.0,
Low Income Food Deficit Countries,Production,1983.0,t,10510.0,
Low Income Food Deficit Countries,Production,1982.0,t,10010.0,
Low Income Food Deficit Countries,Production,1981.0,t,11060.0,
Low Income Food Deficit Countries,Production,1980.0,t,6910.0,
Low Income Food Deficit Countries,Production,1979.0,t,7020.0,
Low Income Food Deficit Countries,Production,1978.0,t,6510.0,
Low Income Food Deficit Countries,Production,1977.0,t,5900.0,
Low Income Food Deficit Countries,Production,1976.0,t,5910.0,
Low Income Food Deficit Countries,Production,1975.0,t,6810.0,
Low Income Food Deficit Countries,Production,1974.0,t,6140.0,
Low Income Food Deficit Countries,Production,1973.0,t,4529.0,
Low Income Food Deficit Countries,Production,1972.0,t,3511.0,
Low Income Food Deficit Countries,Production,1971.0,t,4351.0,
Low Income Food Deficit Countries,Production,1970.0,t,3622.0,
Low Income Food Deficit Countries,Production,1969.0,t,3667.0,
Low Income Food Deficit Countries,Production,1968.0,t,3578.0,
Low Income Food Deficit Countries,Production,1967.0,t,3540.0,
Low Income Food Deficit Countries,Production,1966.0,t,4530.0,
Low Income Food Deficit Countries,Production,1965.0,t,4520.0,
Low Income Food Deficit Countries,Production,1964.0,t,4510.0,
Low Income Food Deficit Countries,Production,1963.0,t,4500.0,
Low Income Food Deficit Countries,Production,1962.0,t,4490.0,
Low Income Food Deficit Countries,Production,1961.0,t,3480.0,
Madagascar,Gross Production Index Number (2014-2016 = 100),2021.0,Index,100.55,
Madagascar,Gross Production Index Number (2014-2016 = 100),2020.0,Index,100.57,
Madagascar,Gross Production Index Number (2014-2016 = 100),2019.0,Index,100.6,
Madagascar,Gross Production Index Number (2014-2016 = 100),2018.0,Index,102.27,
Madagascar,Gross Production Index Number (2014-2016 = 100),2017.0,Index,102.3,
Madagascar,Gross Production Index Number (2014-2016 = 100),2016.0,Index,101.73,
Madagascar,Gross Production Index Number (2014-2016 = 100),2015.0,Index,100.75,
Madagascar,Gross Production Index Number (2014-2016 = 100),2014.0,Index,97.53,
Madagascar,Gross Production Index Number (2014-2016 = 100),2013.0,Index,94.2,
Madagascar,Gross Production Index Number (2014-2016 = 100),2012.0,Index,94.2,
Madagascar,Gross Production Index Number (2014-2016 = 100),2011.0,Index,96.61,
Madagascar,Gross Production Index Number (2014-2016 = 100),2010.0,Index,98.85,
Madagascar,Gross Production Index Number (2014-2016 = 100),2009.0,Index,101.19,
Madagascar,Gross Production Index Number (2014-2016 = 100),2008.0,Index,103.07,
Madagascar,Gross Production Index Number (2014-2016 = 100),2007.0,Index,127.37,
Madagascar,Gross Production Index Number (2014-2016 = 100),2006.0,Index,97.9,
Madagascar,Gross Production Index Number (2014-2016 = 100),2005.0,Index,91.67,
Madagascar,Gross Production Index Number (2014-2016 = 100),2004.0,Index,84.95,
Madagascar,Gross Production Index Number (2014-2016 = 100),2003.0,Index,75.67,
Madagascar,Gross Production Index Number (2014-2016 = 100),2002.0,Index,62.8,
Madagascar,Gross Production Index Number (2014-2016 = 100),2001.0,Index,62.8,
Madagascar,Gross Production Index Number (2014-2016 = 100),2000.0,Index,80.17,
Madagascar,Gross Production Index Number (2014-2016 = 100),1999.0,Index,76.64,
Madagascar,Gross Production Index Number (2014-2016 = 100),1998.0,Index,74.28,
Madagascar,Gross Production Index Number (2014-2016 = 100),1997.0,Index,71.59,
Madagascar,Gross Production Index Number (2014-2016 = 100),1996.0,Index,70.41,
Madagascar,Gross Production Index Number (2014-2016 = 100),1995.0,Index,68.95,
Madagascar,Gross Production Index Number (2014-2016 = 100),1994.0,Index,68.03,
Madagascar,Gross Production Index Number (2014-2016 = 100),1993.0,Index,66.7,
Madagascar,Gross Production Index Number (2014-2016 = 100),1992.0,Index,65.38,
Madagascar,Gross Production Index Number (2014-2016 = 100),1991.0,Index,64.06,
Madagascar,Gross Production Index Number (2014-2016 = 100),1990.0,Index,62.8,
Madagascar,Gross Production Index Number (2014-2016 = 100),1989.0,Index,125.59,
Madagascar,Gross Production Index Number (2014-2016 = 100),1988.0,Index,125.59,
Madagascar,Gross Production Index Number (2014-2016 = 100),1987.0,Index,125.59,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2021.0,Index,86.43,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2020.0,Index,88.56,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2019.0,Index,90.81,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2018.0,Index,94.68,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2017.0,Index,97.16,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2016.0,Index,99.14,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2015.0,Index,100.76,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2014.0,Index,100.1,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2013.0,Index,99.25,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2012.0,Index,101.94,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2011.0,Index,107.44,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2010.0,Index,113.05,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2009.0,Index,119.09,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2008.0,Index,124.88,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2007.0,Index,158.88,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2006.0,Index,125.75,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2005.0,Index,121.24,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2004.0,Index,115.69,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2003.0,Index,106.11,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2002.0,Index,90.68,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2001.0,Index,93.4,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),2000.0,Index,122.88,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1999.0,Index,121.09,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1998.0,Index,121.05,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1997.0,Index,120.4,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1996.0,Index,122.23,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1995.0,Index,123.56,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1994.0,Index,125.83,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1993.0,Index,127.33,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1992.0,Index,128.73,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1991.0,Index,130.02,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1990.0,Index,131.35,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1989.0,Index,270.57,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1988.0,Index,278.54,
Madagascar,Gross per capita Production Index Number (2014-2016 = 100),1987.0,Index,286.63,
Madagascar,Area harvested,2021.0,ha,16.0,
Madagascar,Area harvested,2020.0,ha,16.0,
Madagascar,Area harvested,2019.0,ha,16.0,
Madagascar,Area harvested,2018.0,ha,16.0,
Madagascar,Area harvested,2017.0,ha,15.0,
Madagascar,Area harvested,2016.0,ha,16.0,
Madagascar,Area harvested,2015.0,ha,16.0,
Madagascar,Area harvested,2014.0,ha,16.0,
Madagascar,Area harvested,2013.0,ha,16.0,
Madagascar,Area harvested,2012.0,ha,16.0,
Madagascar,Area harvested,2011.0,ha,18.0,
Madagascar,Area harvested,2010.0,ha,20.0,
Madagascar,Area harvested,2009.0,ha,21.0,
Madagascar,Area harvested,2008.0,ha,23.0,
Madagascar,Area harvested,2007.0,ha,30.0,
Madagascar,Area harvested,2006.0,ha,25.0,
Madagascar,Area harvested,2005.0,ha,25.0,
Madagascar,Area harvested,2004.0,ha,25.0,
Madagascar,Area harvested,2003.0,ha,24.0,
Madagascar,Area harvested,2002.0,ha,21.0,
Madagascar,Area harvested,2001.0,ha,30.0,
Madagascar,Area harvested,2000.0,ha,30.0,
Madagascar,Area harvested,1999.0,ha,30.0,
Madagascar,Area harvested,1998.0,ha,30.0,
Madagascar,Area harvested,1997.0,ha,30.0,
Madagascar,Area harvested,1996.0,ha,31.0,
Madagascar,Area harvested,1995.0,ha,31.0,
Madagascar,Area harvested,1994.0,ha,32.0,
Madagascar,Area harvested,1993.0,ha,32.0,
Madagascar,Area harvested,1992.0,ha,33.0,
Madagascar,Area harvested,1991.0,ha,33.0,
Madagascar,Area harvested,1990.0,ha,30.0,
Madagascar,Area harvested,1989.0,ha,60.0,
Madagascar,Area harvested,1988.0,ha,60.0,
Madagascar,Area harvested,1987.0,ha,60.0,
Madagascar,Yield,2021.0,100 g/ha,10246.0,
Madagascar,Yield,2020.0,100 g/ha,10293.0,
Madagascar,Yield,2019.0,100 g/ha,10266.0,
Madagascar,Yield,2018.0,100 g/ha,10362.0,
Madagascar,Yield,2017.0,100 g/ha,10607.0,
Madagascar,Yield,2016.0,100 g/ha,10294.0,
Madagascar,Yield,2015.0,100 g/ha,9992.0,
Madagascar,Yield,2014.0,100 g/ha,9604.0,
Madagascar,Yield,2013.0,100 g/ha,9375.0,
Madagascar,Yield,2012.0,100 g/ha,9375.0,
Madagascar,Yield,2011.0,100 g/ha,8395.0,
Madagascar,Yield,2010.0,100 g/ha,8004.0,
Madagascar,Yield,2009.0,100 g/ha,7599.0,
Madagascar,Yield,2008.0,100 g/ha,7184.0,
Madagascar,Yield,2007.0,100 g/ha,6761.0,
Madagascar,Yield,2006.0,100 g/ha,6333.0,
Madagascar,Yield,2005.0,100 g/ha,5902.0,
Madagascar,Yield,2004.0,100 g/ha,5472.0,
Madagascar,Yield,2003.0,100 g/ha,5088.0,
Madagascar,Yield,2002.0,100 g/ha,4754.0,
Madagascar,Yield,2001.0,100 g/ha,3333.0,
Madagascar,Yield,2000.0,100 g/ha,4256.0,
Madagascar,Yield,1999.0,100 g/ha,4094.0,
Madagascar,Yield,1998.0,100 g/ha,3943.0,
Madagascar,Yield,1997.0,100 g/ha,3800.0,
Madagascar,Yield,1996.0,100 g/ha,3666.0,
Madagascar,Yield,1995.0,100 g/ha,3539.0,
Madagascar,Yield,1994.0,100 g/ha,3418.0,
Madagascar,Yield,1993.0,100 g/ha,3304.0,
Madagascar,Yield,1992.0,100 g/ha,3194.0,
Madagascar,Yield,1991.0,100 g/ha,3088.0,
Madagascar,Yield,1990.0,100 g/ha,3333.0,
Madagascar,Yield,1989.0,100 g/ha,3333.0,
Madagascar,Yield,1988.0,100 g/ha,3333.0,
Madagascar,Yield,1987.0,100 g/ha,3333.0,
Madagascar,Production,2021.0,t,16.01,
Madagascar,Production,2020.0,t,16.02,
Madagascar,Production,2019.0,t,16.02,
Madagascar,Production,2018.0,t,16.29,
Madagascar,Production,2017.0,t,16.29,
Madagascar,Production,2016.0,t,16.2,
Madagascar,Production,2015.0,t,16.04,
Madagascar,Production,2014.0,t,15.53,
Madagascar,Production,2013.0,t,15.0,
Madagascar,Production,2012.0,t,15.0,
Madagascar,Production,2011.0,t,15.38,
Madagascar,Production,2010.0,t,15.74,
Madagascar,Production,2009.0,t,16.11,
Madagascar,Production,2008.0,t,16.41,
Madagascar,Production,2007.0,t,20.28,
Madagascar,Production,2006.0,t,15.59,
Madagascar,Production,2005.0,t,14.6,
Madagascar,Production,2004.0,t,13.53,
Madagascar,Production,2003.0,t,12.05,
Madagascar,Production,2002.0,t,10.0,
Madagascar,Production,2001.0,t,10.0,
Madagascar,Production,2000.0,t,12.77,
Madagascar,Production,1999.0,t,12.2,
Madagascar,Production,1998.0,t,11.83,
Madagascar,Production,1997.0,t,11.4,
Madagascar,Production,1996.0,t,11.21,
Madagascar,Production,1995.0,t,10.98,
Madagascar,Production,1994.0,t,10.83,
Madagascar,Production,1993.0,t,10.62,
Madagascar,Production,1992.0,t,10.41,
Madagascar,Production,1991.0,t,10.2,
Madagascar,Production,1990.0,t,10.0,
Madagascar,Production,1989.0,t,20.0,
Madagascar,Production,1988.0,t,20.0,
Madagascar,Production,1987.0,t,20.0,
Malawi,Gross Production Index Number (2014-2016 = 100),2021.0,Index,97.78,
Malawi,Gross Production Index Number (2014-2016 = 100),2020.0,Index,97.29,
Malawi,Gross Production Index Number (2014-2016 = 100),2019.0,Index,98.61,
Malawi,Gross Production Index Number (2014-2016 = 100),2018.0,Index,97.45,
Malawi,Gross Production Index Number (2014-2016 = 100),2017.0,Index,95.8,
Malawi,Gross Production Index Number (2014-2016 = 100),2016.0,Index,102.59,
Malawi,Gross Production Index Number (2014-2016 = 100),2015.0,Index,93.96,
Malawi,Gross Production Index Number (2014-2016 = 100),2014.0,Index,103.45,
Malawi,Gross Production Index Number (2014-2016 = 100),2013.0,Index,110.35,
Malawi,Gross Production Index Number (2014-2016 = 100),2012.0,Index,101.47,
Malawi,Gross Production Index Number (2014-2016 = 100),2011.0,Index,117.88,
Malawi,Gross Production Index Number (2014-2016 = 100),2010.0,Index,132.16,
Malawi,Gross Production Index Number (2014-2016 = 100),2009.0,Index,144.67,
Malawi,Gross Production Index Number (2014-2016 = 100),2008.0,Index,145.93,
Malawi,Gross Production Index Number (2014-2016 = 100),2007.0,Index,150.19,
Malawi,Gross Production Index Number (2014-2016 = 100),2006.0,Index,155.04,
Malawi,Gross Production Index Number (2014-2016 = 100),2005.0,Index,167.93,
Malawi,Gross Production Index Number (2014-2016 = 100),2004.0,Index,171.31,
Malawi,Gross Production Index Number (2014-2016 = 100),2003.0,Index,177.95,
Malawi,Gross Production Index Number (2014-2016 = 100),2002.0,Index,184.58,
Malawi,Gross Production Index Number (2014-2016 = 100),2001.0,Index,191.22,
Malawi,Gross Production Index Number (2014-2016 = 100),2000.0,Index,197.85,
Malawi,Gross Production Index Number (2014-2016 = 100),1999.0,Index,204.49,
Malawi,Gross Production Index Number (2014-2016 = 100),1998.0,Index,211.12,
Malawi,Gross Production Index Number (2014-2016 = 100),1997.0,Index,217.76,
Malawi,Gross Production Index Number (2014-2016 = 100),1996.0,Index,224.39,
Malawi,Gross Production Index Number (2014-2016 = 100),1995.0,Index,231.03,
Malawi,Gross Production Index Number (2014-2016 = 100),1994.0,Index,237.66,
Malawi,Gross Production Index Number (2014-2016 = 100),1993.0,Index,244.3,
Malawi,Gross Production Index Number (2014-2016 = 100),1992.0,Index,250.93,
Malawi,Gross Production Index Number (2014-2016 = 100),1991.0,Index,257.57,
Malawi,Gross Production Index Number (2014-2016 = 100),1990.0,Index,48.22,
Malawi,Gross Production Index Number (2014-2016 = 100),1989.0,Index,53.58,
Malawi,Gross Production Index Number (2014-2016 = 100),1988.0,Index,53.58,
Malawi,Gross Production Index Number (2014-2016 = 100),1987.0,Index,53.58,
Malawi,Gross Production Index Number (2014-2016 = 100),1986.0,Index,53.58,
Malawi,Gross Production Index Number (2014-2016 = 100),1985.0,Index,53.58,
Malawi,Gross per capita Production Index Number (2014-2016 = 100),2021.0,Index,83.24,
Malawi,Gross per capita Production Index Number (2014-2016 = 100),2020.0,Index,85.01,
Malawi,Gross per capita Production Index Number (2014-2016 = 100),2019.0,Index,88.49,
Malawi,Gross per capita Production Index Number (2014-2016 = 100),2018.0,Index,89.83,
Malawi,Gross per capita Production Index Number (2014-2016 = 100),2017.0,Index,90.71,
Malawi,Gross per capita Production Index Number (2014-2016 = 100),2016.0,Index,99.79,
Malawi,Gross per capita Production Index Number (2014-2016 = 100),2015.0,Index,93.92,
